,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
161,0.607991592,-0.15445807,0.6647022,58.00104328,7.5493656,9.166475557,NGC,Core,CoreNGC,0.23471012,0.000155211,0.54231153
162,0.905717402,-0.286909461,0.701264231,9.686875622,0.920666702,4.908337088,NGC,Core,CoreNGC,0.220427106,0.000390586,0.54231153
163,0.485855438,0.01595597,0.73210075,69.82463514,8.797561409,14.54732452,NGC,Peri,PeriNGC,0.220544112,0.000387735,0.54231153
164,0.600936898,0.188232783,0.503589187,20.27112033,3.121052944,7.935044048,NGC,Core,CoreNGC,-0.02396702,0.703279671,0.54231153
165,0.200474201,-0.595401959,1.346485074,82.61901332,7.588798504,13.99544271,NGC,Peri,PeriNGC,0.161862459,0.009621799,0.54231153
166,0.263428506,-0.125426678,0.622775775,32.83506452,4.428497548,5.997601131,NGC,Peri,PeriNGC,0.05905102,0.347650591,0.54231153
167,0.797892416,0.325718011,0.82849322,128.8718289,15.08848193,15.18906353,NGC,Core,CoreNGC,0.044146459,0.482778226,0.54231153
168,0.903546188,0.181542309,0.584680342,67.43698514,10.03905081,8.3285543,NGC,Core,CoreNGC,0.151748853,0.015291875,0.54231153
169,0.463458654,0.300186591,0.90295846,90.53911734,9.897066602,10.62838372,NGC,Peri,PeriNGC,0.062632111,0.319143645,0.54231153
170,0.404427886,-0.244077481,0.90729542,57.66289905,7.34861573,6.554092644,NGC,Peri,PeriNGC,0.027071196,0.667015739,0.54231153
171,0.795128575,-0.03211057,0.63781323,70.73133583,10.56740169,9.561223284,NGC,Core,CoreNGC,0.08417851,0.180245903,0.54231153
172,0.213713821,-0.306098821,1.004642044,154.4486378,14.87102883,9.522189387,NGC,Peri,PeriNGC,0.29373222,1.81E-06,0.54231153
173,0.29896231,-0.429210842,0.622914401,78.41814575,10.1550611,11.03448972,NGC,Peri,PeriNGC,0.109277972,0.081565256,0.54231153
174,0.935982472,0.122378458,0.635987414,58.97638118,7.921600628,8.156659998,NGC,Core,CoreNGC,0.079916426,0.203398555,0.54231153
175,0.102378138,-0.431149232,0.499994188,44.58980891,6.378387838,5.784773483,NGC,Peri,PeriNGC,0.086078268,0.170577313,0.54231153
176,0.215267875,-0.210497362,0.755220138,121.8131121,13.3910859,10.52076158,NGC,Peri,PeriNGC,0.146507475,0.019248318,0.54231153
177,0.861220925,-0.041208668,0.861415904,98.12936955,12.13345229,14.64495226,NGC,Core,CoreNGC,0.045865812,0.465877052,0.54231153
178,0.954811479,0.473377548,0.98811151,90.48331253,10.91610804,17.4411634,NGC,Core,CoreNGC,0.238854483,0.000117467,0.54231153
179,0.635127448,0.432446691,1.206617109,111.2943361,12.38289467,10.84057492,NGC,Core,CoreNGC,0.122729137,0.050276371,0.54231153
180,0.154340164,0.249814886,0.834173454,53.20817404,7.762154829,7.790216719,NGC,Peri,PeriNGC,0.198403032,0.001450584,0.54231153
181,0.944987402,0.319411302,0.862457639,74.82417203,9.936348458,12.49116901,NGC,Core,CoreNGC,0.056809843,0.366285376,0.54231153
182,0.737236528,0.250408351,0.784080201,87.46809055,10.77904464,13.26800422,NGC,Core,CoreNGC,0.153341701,0.014239905,0.54231153
